38.899221420288086,0.7959,0.6442317500710487,0.7983333333333333,0.6387481987476349
101.38903379440308,0.886,0.3804087888821959,0.8916666666666667,0.3329547122120857
159.95783805847168,0.9007,0.3460445281676948,0.8966666666666666,0.3152878259619077
221.09026622772217,0.905,0.34157159785740077,0.9216666666666666,0.26291971653699875
321.29005765914917,0.9107,0.3265476435585879,0.9233333333333333,0.25822316731015843
37.19736671447754,0.7627,0.700818775743246,0.8166666666666667,0.5716586907704672
66.19112372398376,0.7889,0.6385066297650337,0.8116666666666666,0.5348979284365972
131.26820755004883,0.9017,0.33678345652297137,0.9566666666666667,0.1605819116036097
195.2341492176056,0.8999,0.36214139573741705,0.9733333333333334,0.09757322321335475
262.5798921585083,0.913,0.328610304845497,0.99,0.045658876498540245
325.8605740070343,0.921,0.31382211331278087,0.9983333333333333,0.021746370010077953
95.02809476852417,0.813,0.5843374483287335,0.8516666666666667,0.4927440633376439
154.59440517425537,0.8961,0.35497614987194537,0.9416666666666667,0.19187514235575995
213.66244649887085,0.9144,0.30146984483581035,0.9816666666666667,0.07176473426322143
277.41954922676086,0.9203,0.29688725477783007,0.9983333333333333,0.03386428176114956
339.94307684898376,0.9232,0.3047562210820615,1.0,0.015274466015398502
29.977526903152466,0.8022,0.5935742744803428,0.8333333333333334,0.512898916999499
65.4609694480896,0.8041,0.614073398411274,0.8366666666666667,0.5151281704505285
120.94162392616272,0.8815,0.38348535053431987,0.9283333333333333,0.20824273178974786
178.57751274108887,0.9156,0.3030141311371699,0.9866666666666667,0.06143637436131636
234.13143110275269,0.9222,0.29799443162512035,0.9983333333333333,0.028371193756659824
294.9510757923126,0.9231,0.30411569808609784,1.0,0.014960404951125383
384.7874541282654,0.7963,0.6099858066439628,0.83,0.5275583664576212
453.23308801651,0.8884,0.38685273226350547,0.9433333333333334,0.18186824768781662
519.3700456619263,0.9083,0.3346769401431084,0.9766666666666667,0.08824655041098595
592.2833635807037,0.9166,0.3098812668444589,0.995,0.03738573814431826
662.5381035804749,0.9264,0.29607455507619307,1.0,0.015921894150475662
223.89246582984924,0.7965,0.6105426865816116,0.8316666666666667,0.5288019428650538
294.1614420413971,0.8987,0.3408115131221712,0.9633333333333334,0.17842857912182808
356.2937185764313,0.912,0.31439790337346496,0.985,0.06893175467848778
420.2901539802551,0.922,0.2963964001648128,0.9983333333333333,0.026895230325559776
480.78872442245483,0.9234,0.3023362196935341,1.0,0.015488738814989725
34.507025718688965,0.7926,0.631381984502077,0.83,0.5278563400109609
209.24528765678406,0.9185,0.31849300518166274,0.9983333333333333,0.019404498860239983
176.69571900367737,0.7698,0.6868639564514161,0.7866666666666666,0.6129397253195444
235.6329333782196,0.8924,0.3636788945458829,0.9516666666666667,0.1677696853876114
294.738388299942,0.9135,0.3043285218253732,0.99,0.07253312567869823
357.14308071136475,0.9151,0.3132629487011582,0.9933333333333333,0.036226280654470124
418.0285573005676,0.9206,0.318791500183288,0.9983333333333333,0.020283753362794716
